id,first_seen,transaction_count,customer_count,fraud_count
dev_001944,2024-10-27 00:00:00,0,0,0
dev_001945,2024-12-03 00:00:00,3,1,0
dev_001946,2024-03-14 00:00:00,1,1,0
dev_001947,2024-12-05 00:00:00,1,1,0
dev_001948,2024-01-07 00:00:00,0,0,0
dev_001949,2024-12-03 00:00:00,1,1,0
dev_001950,2024-12-13 00:00:00,8,1,0
dev_001951,2024-01-05 00:00:00,2,2,0
dev_001952,2024-10-05 00:00:00,0,0,0
dev_001953,2024-12-20 00:00:00,3,3,0
dev_001954,2024-11-26 00:00:00,0,0,0
dev_001955,2024-12-20 00:00:00,3,3,0
dev_001956,2024-07-19 00:00:00,3,3,0
dev_001957,2024-01-29 00:00:00,3,3,0
dev_001958,2024-11-06 00:00:00,1,1,0
dev_001959,2024-08-12 00:00:00,3,3,1
dev_001960,2024-08-12 00:00:00,2,2,0
dev_001961,2024-06-01 00:00:00,2,2,0
dev_001962,2024-07-27 00:00:00,2,2,0
dev_001963,2024-02-26 00:00:00,2,2,1
dev_001964,2024-09-27 00:00:00,6,4,0
dev_001965,2024-01-28 00:00:00,2,2,0
dev_001966,2024-09-23 00:00:00,4,4,0
dev_001967,2024-11-05 00:00:00,0,0,0
dev_001968,2024-06-21 00:00:00,0,0,0
dev_001969,2024-07-05 00:00:00,4,4,0
dev_001970,2024-04-23 00:00:00,2,2,0
dev_001971,2024-12-19 00:00:00,4,4,0
dev_001972,2024-09-24 00:00:00,2,2,0
dev_001973,2024-05-14 00:00:00,4,4,0
dev_001974,2024-03-04 00:00:00,2,2,0
dev_001975,2024-03-21 00:00:00,120,4,0
dev_001976,2024-06-18 00:00:00,7,4,0
dev_001977,2024-12-10 00:00:00,0,0,0
dev_001978,2024-09-24 00:00:00,1,1,0
dev_001979,2024-03-19 00:00:00,3,3,1
dev_001980,2024-11-09 00:00:00,1,1,0
dev_001981,2024-05-18 00:00:00,3,3,0
dev_001982,2024-11-06 00:00:00,2,2,0
dev_001983,2024-03-29 00:00:00,1,1,0
dev_001984,2024-08-13 00:00:00,0,0,0
dev_001985,2024-12-04 00:00:00,0,0,0
dev_001986,2024-04-04 00:00:00,0,0,0
dev_001987,2024-09-09 00:00:00,15,5,0
dev_001988,2024-12-26 00:00:00,2,2,0
dev_001989,2024-02-24 00:00:00,1,1,0
dev_001990,2024-02-02 00:00:00,2,2,0
dev_001991,2024-09-03 00:00:00,3,3,0
dev_001992,2024-05-04 00:00:00,0,0,0
dev_001993,2024-01-27 00:00:00,24,3,0
dev_001994,2024-06-22 00:00:00,7,1,0
dev_001995,2024-10-02 00:00:00,1,1,0
dev_001996,2024-04-14 00:00:00,25,3,0
dev_001997,2024-05-02 00:00:00,1,1,0
dev_001998,2024-11-04 00:00:00,3,3,1
dev_001999,2024-07-08 00:00:00,2,2,0
dev_002000,2024-11-03 00:00:00,6,6,0
dev_002001,2024-06-11 00:00:00,3,3,1
dev_002002,2024-12-13 00:00:00,5,3,0
dev_002003,2024-08-25 00:00:00,2,2,1
dev_002004,2024-02-12 00:00:00,0,0,0
dev_002005,2024-11-19 00:00:00,3,3,0
dev_002006,2024-06-27 00:00:00,3,3,0
dev_002007,2024-02-21 00:00:00,1,1,0
dev_002008,2024-02-25 00:00:00,1,1,1
dev_002009,2024-09-07 00:00:00,2,2,0
dev_002010,2024-01-18 00:00:00,2,2,0
dev_002011,2024-04-14 00:00:00,6,5,0
dev_002012,2024-02-21 00:00:00,1,1,0
dev_002013,2024-06-09 00:00:00,1,1,0
dev_002014,2024-05-31 00:00:00,3,3,2
dev_002015,2024-07-09 00:00:00,0,0,0
dev_002016,2024-04-12 00:00:00,195,7,1
dev_002017,2024-01-12 00:00:00,3,3,1
dev_002018,2024-08-12 00:00:00,1,1,0
dev_002019,2024-05-16 00:00:00,4,4,0
dev_002020,2024-08-25 00:00:00,3,3,0
dev_002021,2024-02-09 00:00:00,1,1,0
dev_002022,2024-01-06 00:00:00,4,3,0
dev_002023,2024-03-31 00:00:00,2,2,0
dev_002024,2024-06-15 00:00:00,3,3,0
dev_002025,2024-05-23 00:00:00,3,3,0
dev_002026,2024-10-22 00:00:00,6,6,0
dev_002027,2024-05-17 00:00:00,0,0,0
dev_002028,2024-07-12 00:00:00,1,1,0
dev_002029,2024-08-04 00:00:00,1,1,0
dev_002030,2024-01-08 00:00:00,4,4,1
dev_002031,2024-07-07 00:00:00,4,4,0
dev_002032,2024-05-05 00:00:00,0,0,0
dev_002033,2024-06-02 00:00:00,2,2,0
dev_002034,2024-02-06 00:00:00,2,2,0
dev_002035,2024-10-12 00:00:00,0,0,0
dev_002036,2024-12-09 00:00:00,3,3,0
dev_002037,2024-01-09 00:00:00,2,2,0
dev_002038,2024-08-07 00:00:00,10,7,0
dev_002039,2024-10-05 00:00:00,24,3,0
dev_002040,2024-04-13 00:00:00,1,1,0
dev_002041,2024-10-14 00:00:00,4,4,0
dev_002042,2024-08-18 00:00:00,0,0,0
dev_002043,2024-12-05 00:00:00,0,0,0
dev_002044,2024-12-24 00:00:00,3,3,0
dev_002045,2024-01-16 00:00:00,4,4,0
dev_002046,2024-06-11 00:00:00,1,1,0
dev_002047,2024-07-18 00:00:00,1,1,0
dev_002048,2024-02-23 00:00:00,3,3,0
dev_002049,2024-05-02 00:00:00,1,1,0
dev_002050,2024-12-26 00:00:00,0,0,0
dev_002051,2024-01-06 00:00:00,3,3,0
dev_002052,2024-06-14 00:00:00,0,0,0
dev_002053,2024-11-03 00:00:00,8,2,0
dev_002054,2024-04-28 00:00:00,7,2,0
dev_002055,2024-06-24 00:00:00,3,3,0
dev_002056,2024-12-22 00:00:00,19,1,0
dev_002057,2024-06-22 00:00:00,0,0,0
dev_002058,2024-02-17 00:00:00,4,4,0
dev_002059,2024-01-19 00:00:00,4,4,0
dev_002060,2024-12-11 00:00:00,1,1,0
dev_002061,2024-04-07 00:00:00,25,6,0
dev_002062,2024-07-02 00:00:00,2,2,0
dev_002063,2024-02-03 00:00:00,0,0,0
dev_002064,2024-06-03 00:00:00,1,1,0
dev_002065,2024-12-05 00:00:00,5,4,0
dev_002066,2024-07-02 00:00:00,1,1,0
dev_002067,2024-12-20 00:00:00,6,6,0
dev_002068,2024-04-04 00:00:00,1,1,0
dev_002069,2024-07-03 00:00:00,1,1,0
dev_002070,2024-11-09 00:00:00,2,2,1
dev_002071,2024-06-12 00:00:00,3,3,1
dev_002072,2024-04-12 00:00:00,1,1,0
dev_002073,2024-11-08 00:00:00,2,2,0
dev_002074,2024-05-22 00:00:00,2,2,0
dev_002075,2024-07-12 00:00:00,3,3,0
dev_002076,2024-12-22 00:00:00,0,0,0
dev_002077,2024-03-09 00:00:00,1,1,0
dev_002078,2024-04-20 00:00:00,1,1,0
dev_002079,2024-01-12 00:00:00,13,3,1
dev_002080,2024-05-23 00:00:00,1,1,0
dev_002081,2024-03-14 00:00:00,1,1,0
dev_002082,2024-09-05 00:00:00,3,3,0
dev_002083,2024-03-07 00:00:00,4,4,0
dev_002084,2024-09-03 00:00:00,4,3,0
dev_002085,2024-04-06 00:00:00,2,2,0
dev_002086,2024-05-09 00:00:00,10,5,0
dev_002087,2024-05-07 00:00:00,5,4,0
dev_002088,2024-09-18 00:00:00,3,3,0
dev_002089,2024-06-19 00:00:00,0,0,0
dev_002090,2024-05-11 00:00:00,0,0,0
dev_002091,2024-11-07 00:00:00,0,0,0
dev_002092,2024-07-27 00:00:00,0,0,0
dev_002093,2024-03-19 00:00:00,1,1,0
dev_002094,2024-11-24 00:00:00,1,1,0
dev_002095,2024-05-05 00:00:00,0,0,0
dev_002096,2024-01-15 00:00:00,0,0,0
dev_002097,2024-06-29 00:00:00,3,3,0
dev_002098,2024-02-15 00:00:00,3,2,0
dev_002099,2024-03-28 00:00:00,6,4,1
dev_002100,2024-09-29 00:00:00,3,3,1
dev_002101,2024-02-17 00:00:00,2,2,0
dev_002102,2024-10-21 00:00:00,1,1,0
dev_002103,2024-12-07 00:00:00,1,1,0
dev_002104,2024-08-09 00:00:00,1,1,0
dev_002105,2024-09-16 00:00:00,1,1,0
dev_002106,2024-09-17 00:00:00,11,6,0
dev_002107,2024-12-28 00:00:00,3,3,0
dev_002108,2024-05-04 00:00:00,5,3,0
dev_002109,2024-02-29 00:00:00,2,2,0
dev_002110,2024-07-08 00:00:00,2,2,0
dev_002111,2024-07-13 00:00:00,2,2,0
dev_002112,2024-03-05 00:00:00,4,3,0
dev_002113,2024-08-11 00:00:00,2,2,0
dev_002114,2024-01-06 00:00:00,5,5,0
dev_002115,2024-12-04 00:00:00,1,1,0
dev_002116,2024-04-06 00:00:00,1,1,0
dev_002117,2024-01-15 00:00:00,3,3,0
dev_002118,2024-02-09 00:00:00,4,2,0
dev_002119,2024-03-28 00:00:00,1,1,0
dev_002120,2024-04-09 00:00:00,2,2,0
dev_002121,2024-01-12 00:00:00,1,1,0
dev_002122,2024-04-11 00:00:00,0,0,0
dev_002123,2024-03-11 00:00:00,7,2,0
dev_002124,2024-05-18 00:00:00,2,2,0
dev_002125,2024-05-20 00:00:00,3,3,0
dev_002126,2024-05-03 00:00:00,7,7,1
dev_002127,2024-04-29 00:00:00,3,3,1
dev_002128,2024-02-02 00:00:00,6,2,0
dev_002129,2024-01-10 00:00:00,2,2,0
dev_002130,2024-03-14 00:00:00,0,0,0
dev_002131,2024-10-03 00:00:00,2,2,0
dev_002132,2024-12-27 00:00:00,0,0,0
dev_002133,2024-12-04 00:00:00,2,2,0
dev_002134,2024-07-03 00:00:00,3,3,0
dev_002135,2024-07-13 00:00:00,2,2,0
dev_002136,2024-04-24 00:00:00,1,1,0
dev_002137,2024-10-09 00:00:00,9,4,0
dev_002138,2024-10-06 00:00:00,2,2,0
dev_002139,2024-11-04 00:00:00,0,0,0
dev_002140,2024-11-22 00:00:00,1,1,0
dev_002141,2024-06-07 00:00:00,22,3,1
dev_002142,2024-10-06 00:00:00,1,1,0
dev_002143,2024-10-21 00:00:00,1,1,0
dev_002144,2024-04-22 00:00:00,1,1,0
dev_002145,2024-12-05 00:00:00,3,3,0
dev_002146,2024-02-04 00:00:00,3,3,0
dev_002147,2024-12-28 00:00:00,7,3,0
dev_002148,2024-10-08 00:00:00,3,3,0
dev_002149,2024-02-04 00:00:00,12,2,0
dev_002150,2024-08-27 00:00:00,4,4,0
dev_002151,2024-01-13 00:00:00,1,1,0
dev_002152,2024-10-08 00:00:00,7,3,1
dev_002153,2024-10-18 00:00:00,1,1,0
dev_002154,2024-08-07 00:00:00,5,5,0
dev_002155,2024-11-08 00:00:00,1,1,0
dev_002156,2024-02-05 00:00:00,0,0,0
dev_002157,2024-04-10 00:00:00,3,3,0
dev_002158,2024-05-31 00:00:00,8,2,1
dev_002159,2024-01-16 00:00:00,7,5,0
dev_002160,2024-06-12 00:00:00,1,1,0
dev_002161,2024-04-06 00:00:00,2,2,0
dev_002162,2024-05-23 00:00:00,1,1,0
dev_002163,2024-06-04 00:00:00,2,2,0
dev_002164,2024-11-16 00:00:00,0,0,0
dev_002165,2024-04-08 00:00:00,3,3,0
dev_002166,2024-11-22 00:00:00,1,1,1
dev_002167,2024-06-04 00:00:00,0,0,0
dev_002168,2024-04-29 00:00:00,3,3,0
dev_002169,2024-07-02 00:00:00,2,2,0
dev_002170,2024-06-01 00:00:00,8,3,0
dev_002171,2024-04-03 00:00:00,1,1,0
dev_002172,2024-07-02 00:00:00,1,1,0
dev_002173,2024-02-25 00:00:00,0,0,0
dev_002174,2024-05-08 00:00:00,6,4,0
dev_002175,2024-07-25 00:00:00,1,1,0
dev_002176,2024-05-30 00:00:00,3,3,0
dev_002177,2024-10-27 00:00:00,4,1,0
dev_002178,2024-04-03 00:00:00,2,2,0
dev_002179,2024-12-19 00:00:00,1,1,0
dev_002180,2024-10-13 00:00:00,1,1,0
dev_002181,2024-12-19 00:00:00,2,2,0
dev_002182,2024-11-01 00:00:00,66,2,0
dev_002183,2024-02-21 00:00:00,2,2,0
dev_002184,2024-07-11 00:00:00,0,0,0
dev_002185,2024-03-03 00:00:00,4,4,1
dev_002186,2024-10-25 00:00:00,5,5,0
dev_002187,2024-08-01 00:00:00,1,1,0
dev_002188,2024-04-06 00:00:00,0,0,0
dev_002189,2024-12-05 00:00:00,1,1,0
dev_002190,2024-02-12 00:00:00,4,4,0
dev_002191,2024-07-24 00:00:00,2,2,0
dev_002192,2024-09-20 00:00:00,1,1,0
dev_002193,2024-01-22 00:00:00,2,2,0
dev_002194,2024-08-06 00:00:00,3,3,0
dev_002195,2024-10-24 00:00:00,11,4,0
dev_002196,2024-01-25 00:00:00,0,0,0
dev_002197,2024-07-05 00:00:00,1,1,1
dev_002198,2024-04-04 00:00:00,1,1,0
dev_002199,2024-08-29 00:00:00,2,2,0
dev_002200,2024-02-13 00:00:00,3,3,0
dev_002201,2024-12-08 00:00:00,1,1,0
dev_002202,2024-11-22 00:00:00,2,2,0
dev_002203,2024-03-08 00:00:00,4,4,1
dev_002204,2024-04-27 00:00:00,0,0,0
dev_002205,2024-08-02 00:00:00,7,4,0
dev_002206,2024-09-19 00:00:00,1,1,0
dev_002207,2024-06-10 00:00:00,1,1,0
dev_002208,2024-02-27 00:00:00,0,0,0
dev_002209,2024-02-08 00:00:00,18,5,0
dev_002210,2024-12-30 00:00:00,509,1,0
dev_002211,2024-06-15 00:00:00,0,0,0
dev_002212,2024-11-14 00:00:00,1,1,0
dev_002213,2024-06-25 00:00:00,3,3,1
dev_002214,2024-12-02 00:00:00,1,1,0
dev_002215,2024-02-02 00:00:00,1,1,1
dev_002216,2024-02-11 00:00:00,1,1,1
dev_002217,2024-12-05 00:00:00,1,1,0
dev_002218,2024-12-11 00:00:00,2,1,0
dev_002219,2024-04-24 00:00:00,3,3,0
dev_002220,2024-05-09 00:00:00,3,3,0
dev_002221,2024-06-14 00:00:00,2,2,0
dev_002222,2024-05-31 00:00:00,2,2,0
dev_002223,2024-03-10 00:00:00,0,0,0
dev_002224,2024-11-23 00:00:00,3,1,0
dev_002225,2024-04-02 00:00:00,3,3,1
dev_002226,2024-09-14 00:00:00,3,1,0
dev_002227,2024-01-25 00:00:00,2,2,0
dev_002228,2024-01-15 00:00:00,345,5,0
dev_002229,2024-08-26 00:00:00,4,4,1
dev_002230,2024-05-03 00:00:00,7,4,0
dev_002231,2024-08-27 00:00:00,4,4,0
dev_002232,2024-02-04 00:00:00,1,1,0
dev_002233,2024-12-12 00:00:00,2,2,0
dev_002234,2024-09-30 00:00:00,3,3,0
dev_002235,2024-11-15 00:00:00,1,1,0
dev_002236,2024-02-19 00:00:00,1,1,0
dev_002237,2024-04-26 00:00:00,0,0,0
dev_002238,2024-05-14 00:00:00,3,3,0
dev_002239,2024-07-15 00:00:00,6,2,0
dev_002240,2024-04-18 00:00:00,2,2,0
dev_002241,2024-01-23 00:00:00,1,1,0
dev_002242,2024-05-14 00:00:00,1,1,0
dev_002243,2024-04-02 00:00:00,4,4,1
dev_002244,2024-05-20 00:00:00,5,2,0
dev_002245,2024-03-12 00:00:00,3,3,0
dev_002246,2024-04-05 00:00:00,2,2,0
dev_002247,2024-08-16 00:00:00,1,1,0
dev_002248,2024-05-21 00:00:00,2,2,0
dev_002249,2024-05-06 00:00:00,2,2,0
dev_002250,2024-07-13 00:00:00,4,4,0
dev_002251,2024-10-08 00:00:00,1,1,0
dev_002252,2024-05-18 00:00:00,2,2,0
dev_002253,2024-08-02 00:00:00,1,1,0
dev_002254,2024-12-18 00:00:00,2,2,0
dev_002255,2024-07-09 00:00:00,3,3,0
dev_002256,2024-11-28 00:00:00,1,1,0
dev_002257,2024-10-16 00:00:00,4,4,0
dev_002258,2024-01-22 00:00:00,6,6,2
dev_002259,2024-06-05 00:00:00,5,4,0
dev_002260,2024-09-11 00:00:00,2,1,0
dev_002261,2024-12-26 00:00:00,2,2,0
dev_002262,2024-06-16 00:00:00,3,2,0
dev_002263,2024-02-03 00:00:00,1,1,0
dev_002264,2024-07-24 00:00:00,1,1,0
dev_002265,2024-02-16 00:00:00,1,1,0
dev_002266,2024-10-01 00:00:00,3,3,1
dev_002267,2024-07-04 00:00:00,0,0,0
dev_002268,2024-09-21 00:00:00,1,1,0
dev_002269,2024-11-13 00:00:00,1,1,0
dev_002270,2024-08-17 00:00:00,13,3,0
dev_002271,2024-08-11 00:00:00,3,3,0
dev_002272,2024-10-02 00:00:00,1,1,0
dev_002273,2024-11-03 00:00:00,4,4,0
dev_002274,2024-11-13 00:00:00,4,4,0
dev_002275,2024-01-14 00:00:00,2,2,0
dev_002276,2024-07-22 00:00:00,18,1,0
dev_002277,2024-03-19 00:00:00,1,1,0
dev_002278,2024-11-10 00:00:00,0,0,0
dev_002279,2024-08-24 00:00:00,1,1,0
dev_002280,2024-06-02 00:00:00,0,0,0
dev_002281,2024-03-09 00:00:00,3,3,0
dev_002282,2024-05-03 00:00:00,6,4,0
dev_002283,2024-09-13 00:00:00,22,4,0
dev_002284,2024-03-15 00:00:00,2,2,0
dev_002285,2024-02-04 00:00:00,2,2,1
dev_002286,2024-11-20 00:00:00,24,3,0
dev_002287,2024-10-05 00:00:00,0,0,0
dev_002288,2024-03-13 00:00:00,9,5,0
dev_002289,2024-04-16 00:00:00,398,2,0
dev_002290,2024-12-20 00:00:00,1,1,0
dev_002291,2024-09-15 00:00:00,4,4,0
dev_002292,2024-08-10 00:00:00,1,1,0
dev_002293,2024-04-22 00:00:00,1,1,0
dev_002294,2024-04-19 00:00:00,1,1,0
dev_002295,2024-01-15 00:00:00,0,0,0
dev_002296,2024-09-22 00:00:00,2,2,0
dev_002297,2024-01-16 00:00:00,1,1,0
dev_002298,2024-01-02 00:00:00,5,5,0
dev_002299,2024-09-23 00:00:00,1,1,0
dev_002300,2024-12-12 00:00:00,26,4,0
dev_002301,2024-10-03 00:00:00,1,1,0
dev_002302,2024-06-21 00:00:00,1,1,0
dev_002303,2024-06-26 00:00:00,4,4,0
dev_002304,2024-06-08 00:00:00,0,0,0
dev_002305,2024-04-28 00:00:00,1,1,0
dev_002306,2024-07-09 00:00:00,2,2,0
dev_002307,2024-06-06 00:00:00,6,6,0
dev_002308,2024-08-06 00:00:00,13,4,0
dev_002309,2024-11-23 00:00:00,2,2,0
dev_002310,2024-12-29 00:00:00,1,1,0
dev_002311,2024-01-29 00:00:00,0,0,0
dev_002312,2024-05-20 00:00:00,3,3,0
dev_002313,2024-03-06 00:00:00,3,3,1
dev_002314,2024-05-08 00:00:00,0,0,0
dev_002315,2024-04-14 00:00:00,2,2,0
dev_002316,2024-03-04 00:00:00,4,4,0
dev_002317,2024-10-05 00:00:00,6,1,0
dev_002318,2024-06-30 00:00:00,4,4,0
dev_002319,2024-12-01 00:00:00,3,3,0
dev_002320,2024-01-12 00:00:00,0,0,0
dev_002321,2024-01-25 00:00:00,1,1,0
dev_002322,2024-05-27 00:00:00,0,0,0
dev_002323,2024-01-30 00:00:00,4,2,0
dev_002324,2024-04-05 00:00:00,26,2,0
dev_002325,2024-12-25 00:00:00,2,2,0
dev_002326,2024-03-17 00:00:00,4,4,0
dev_002327,2024-03-13 00:00:00,1,1,0
dev_002328,2024-07-28 00:00:00,2,2,0
dev_002329,2024-06-30 00:00:00,0,0,0
dev_002330,2024-07-30 00:00:00,1,1,0
dev_002331,2024-05-17 00:00:00,6,6,0
dev_002332,2024-10-28 00:00:00,6,3,1
dev_002333,2024-02-20 00:00:00,2,2,0
dev_002334,2024-06-05 00:00:00,3,3,0
dev_002335,2024-09-08 00:00:00,1,1,0
dev_002336,2024-11-12 00:00:00,17,1,0
dev_002337,2024-05-14 00:00:00,0,0,0
dev_002338,2024-07-26 00:00:00,2,2,0
dev_002339,2024-01-26 00:00:00,3,3,0
dev_002340,2024-03-03 00:00:00,2,2,0
dev_002341,2024-01-26 00:00:00,1,1,0
dev_002342,2024-09-22 00:00:00,3,3,0
dev_002343,2024-04-15 00:00:00,1,1,0
dev_002344,2024-09-21 00:00:00,16,7,0
dev_002345,2024-01-25 00:00:00,13,3,0
dev_002346,2024-11-10 00:00:00,0,0,0
dev_002347,2024-10-31 00:00:00,0,0,0
dev_002348,2024-02-02 00:00:00,3,3,0
dev_002349,2024-01-09 00:00:00,5,5,0
dev_002350,2024-01-21 00:00:00,1,1,0
dev_002351,2024-11-07 00:00:00,2,2,0
dev_002352,2024-03-26 00:00:00,1,1,0
dev_002353,2024-07-19 00:00:00,4,4,0
dev_002354,2024-06-04 00:00:00,0,0,0
dev_002355,2024-10-17 00:00:00,0,0,0
dev_002356,2024-06-27 00:00:00,1,1,0
dev_002357,2024-07-01 00:00:00,1,1,0
dev_002358,2024-12-27 00:00:00,2,2,0
dev_002359,2024-02-24 00:00:00,3,3,0
dev_002360,2024-10-30 00:00:00,17,2,0
dev_002361,2024-01-19 00:00:00,2,2,0
dev_002362,2024-06-23 00:00:00,8,4,0
dev_002363,2024-11-19 00:00:00,5,5,1
dev_002364,2024-08-30 00:00:00,3,3,1
dev_002365,2024-09-07 00:00:00,0,0,0
dev_002366,2024-04-06 00:00:00,2,2,0
dev_002367,2024-06-01 00:00:00,1,1,0
dev_002368,2024-05-13 00:00:00,1,1,0
dev_002369,2024-07-09 00:00:00,2,2,1
dev_002370,2024-06-17 00:00:00,2,2,0
dev_002371,2024-04-29 00:00:00,3,3,0
dev_002372,2024-04-21 00:00:00,0,0,0
dev_002373,2024-04-01 00:00:00,2,2,0
dev_002374,2024-05-13 00:00:00,8,3,0
dev_002375,2024-02-24 00:00:00,4,2,0
dev_002376,2024-11-14 00:00:00,1,1,0
dev_002377,2024-08-07 00:00:00,3,3,0
dev_002378,2024-02-18 00:00:00,6,4,0
dev_002379,2024-09-10 00:00:00,11,3,0
dev_002380,2024-11-05 00:00:00,0,0,0
dev_002381,2024-03-27 00:00:00,17,4,0
dev_002382,2024-02-24 00:00:00,3,3,0
dev_002383,2024-01-04 00:00:00,2,1,0
dev_002384,2024-01-18 00:00:00,1,1,0
dev_002385,2024-10-05 00:00:00,5,3,0
dev_002386,2024-12-26 00:00:00,0,0,0
dev_002387,2024-01-17 00:00:00,1,1,0
dev_002388,2024-09-30 00:00:00,2,2,0
dev_002389,2024-01-27 00:00:00,3,3,0
dev_002390,2024-08-04 00:00:00,1,1,0
dev_002391,2024-10-02 00:00:00,36,4,0
dev_002392,2024-05-11 00:00:00,2,2,0
dev_002393,2024-01-04 00:00:00,2,2,0
dev_002394,2024-08-05 00:00:00,3,3,1
dev_002395,2024-12-27 00:00:00,2,2,0
dev_002396,2024-04-04 00:00:00,3,3,1
dev_002397,2024-03-10 00:00:00,3,3,0
dev_002398,2024-02-15 00:00:00,2,2,0
dev_002399,2024-07-21 00:00:00,0,0,0
dev_002400,2024-08-05 00:00:00,4,4,0
dev_002401,2024-10-16 00:00:00,14,4,0
dev_002402,2024-10-01 00:00:00,1,1,0
dev_002403,2024-11-21 00:00:00,11,4,0
dev_002404,2024-10-21 00:00:00,2,2,0
dev_002405,2024-03-31 00:00:00,3,3,0
dev_002406,2024-07-21 00:00:00,2,2,0
dev_002407,2024-04-18 00:00:00,2,2,0
dev_002408,2024-04-30 00:00:00,8,7,1
dev_002409,2024-12-06 00:00:00,21,2,0
dev_002410,2024-09-05 00:00:00,2,2,0
dev_002411,2024-12-21 00:00:00,0,0,0
dev_002412,2024-06-01 00:00:00,1,1,0
dev_002413,2024-07-15 00:00:00,0,0,0
dev_002414,2024-06-26 00:00:00,2,2,0
dev_002415,2024-02-09 00:00:00,1,1,0
dev_002416,2024-03-27 00:00:00,10,3,0
dev_002417,2024-07-11 00:00:00,1,1,0
dev_002418,2024-01-25 00:00:00,0,0,0
dev_002419,2024-12-05 00:00:00,4,4,1
dev_002420,2024-02-15 00:00:00,3,3,0
dev_002421,2024-03-13 00:00:00,1,1,0
dev_002422,2024-10-06 00:00:00,3,3,0
dev_002423,2024-02-05 00:00:00,4,4,0
dev_002424,2024-11-24 00:00:00,4,4,0
dev_002425,2024-09-21 00:00:00,1,1,0
dev_002426,2024-01-26 00:00:00,1,1,0
dev_002427,2024-09-09 00:00:00,0,0,0
dev_002428,2024-08-18 00:00:00,206,3,0
dev_002429,2024-10-03 00:00:00,2,2,0
dev_002430,2024-10-29 00:00:00,16,4,0
dev_002431,2024-09-19 00:00:00,3,3,0
dev_002432,2024-08-01 00:00:00,6,6,1
dev_002433,2024-04-27 00:00:00,2,2,0
dev_002434,2024-09-11 00:00:00,1,1,0
dev_002435,2024-12-15 00:00:00,5,5,0
dev_002436,2024-08-02 00:00:00,2,2,0
dev_002437,2024-08-30 00:00:00,4,4,1
dev_002438,2024-06-08 00:00:00,1,1,0
dev_002439,2024-10-02 00:00:00,1,1,0
dev_002440,2024-12-30 00:00:00,1,1,0
dev_002441,2024-02-28 00:00:00,0,0,0
dev_002442,2024-03-14 00:00:00,1,1,0
dev_002443,2024-07-15 00:00:00,2,2,0
dev_002444,2024-06-24 00:00:00,0,0,0
dev_002445,2024-07-27 00:00:00,0,0,0
dev_002446,2024-01-18 00:00:00,1,1,0
dev_002447,2024-05-27 00:00:00,3,3,0
dev_002448,2024-07-31 00:00:00,4,4,0
dev_002449,2024-08-01 00:00:00,6,2,0
dev_002450,2024-08-27 00:00:00,2,2,0
dev_002451,2024-09-19 00:00:00,2,2,0
dev_002452,2024-08-22 00:00:00,3,3,0
dev_002453,2024-10-15 00:00:00,1,1,0
dev_002454,2024-08-16 00:00:00,1,1,0
dev_002455,2024-07-15 00:00:00,1,1,0
dev_002456,2024-08-09 00:00:00,4,4,0
dev_002457,2024-02-06 00:00:00,1,1,0
dev_002458,2024-04-09 00:00:00,1,1,0
dev_002459,2024-07-11 00:00:00,1,1,0
dev_002460,2024-11-14 00:00:00,5,4,0
dev_002461,2024-09-04 00:00:00,16,2,0
dev_002462,2024-02-02 00:00:00,1,1,0
dev_002463,2024-08-04 00:00:00,2,1,0
dev_002464,2024-03-21 00:00:00,1,1,0
dev_002465,2024-09-24 00:00:00,0,0,0
dev_002466,2024-10-29 00:00:00,1,1,0
dev_002467,2024-08-04 00:00:00,3,3,0
dev_002468,2024-08-03 00:00:00,2,2,0
dev_002469,2024-05-03 00:00:00,1,1,0
dev_002470,2024-06-11 00:00:00,1,1,0
dev_002471,2024-11-11 00:00:00,0,0,0
dev_002472,2024-09-21 00:00:00,1,1,0
dev_002473,2024-07-08 00:00:00,1,1,0
dev_002474,2024-05-14 00:00:00,2,2,0
dev_002475,2024-01-19 00:00:00,2,2,0
dev_002476,2024-02-22 00:00:00,4,3,0
dev_002477,2024-03-11 00:00:00,19,3,0
dev_002478,2024-05-16 00:00:00,3,3,1
dev_002479,2024-12-10 00:00:00,2,2,0
dev_002480,2024-07-03 00:00:00,4,3,0
dev_002481,2024-03-26 00:00:00,2,2,0
dev_002482,2024-02-08 00:00:00,1,1,0
dev_002483,2024-05-03 00:00:00,2,2,0
dev_002484,2024-10-24 00:00:00,4,4,0
dev_002485,2024-05-19 00:00:00,5,4,0
dev_002486,2024-10-08 00:00:00,0,0,0
dev_002487,2024-10-19 00:00:00,1,1,0
dev_002488,2024-02-10 00:00:00,2,2,0
dev_002489,2024-08-10 00:00:00,156,1,0
dev_002490,2024-12-16 00:00:00,5,3,0
dev_002491,2024-05-26 00:00:00,3,3,0
dev_002492,2024-01-19 00:00:00,0,0,0
dev_002493,2024-12-03 00:00:00,3,3,0
dev_002494,2024-11-18 00:00:00,3,3,0
dev_002495,2024-07-09 00:00:00,1,1,0
dev_002496,2024-07-20 00:00:00,45,1,0
dev_002497,2024-03-18 00:00:00,1,1,1
dev_002498,2024-10-26 00:00:00,3,3,0
dev_002499,2024-06-30 00:00:00,1,1,0
dev_002500,2024-01-13 00:00:00,6,5,1
dev_002501,2024-09-06 00:00:00,7,3,0
dev_002502,2024-12-12 00:00:00,3,3,0
